Age,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,id,cluster,Academic_risk,Gender,Family_Income_Level
24.0,53.0,18.9,4.5,2717.0,cluster_1,High,Female,Low
18.0,69.5,20.8,5.2,2718.0,cluster_0,Medium,Female,High
22.0,51.9,5.3,4.9,2719.0,cluster_1,High,Female,Low
20.0,82.0,11.3,6.3,2720.0,cluster_0,Medium,Male,High
18.0,70.2,27.1,6.4,2721.0,cluster_0,Medium,Male,High
19.0,80.6,7.4,8.3,2722.0,cluster_0,Medium,Female,Medium
21.0,54.8,20.7,4.0,2723.0,cluster_1,High,Female,High
19.0,73.4,21.8,8.1,2724.0,cluster_0,Medium,Male,High
23.0,57.3,28.1,9.0,2725.0,cluster_1,High,Female,Medium
21.0,55.6,12.6,6.8,2726.0,cluster_1,High,Male,Medium
23.0,58.0,22.2,5.5,2727.0,cluster_1,High,Male,Medium
22.0,99.5,24.9,7.6,2728.0,cluster_2,Low,Female,Low
23.0,85.4,17.2,9.0,2729.0,cluster_2,Low,Male,Low
19.0,57.6,6.6,7.1,2730.0,cluster_1,High,Female,High
23.0,59.0,16.9,5.4,2731.0,cluster_1,High,Male,High
20.0,64.8,29.6,5.9,2732.0,cluster_1,High,Male,High
24.0,52.4,13.3,5.1,2733.0,cluster_1,High,Male,Low
24.0,64.6,21.9,6.0,2734.0,cluster_1,High,Male,Medium
24.0,93.0,12.3,6.5,2735.0,cluster_2,Low,Male,Low
24.0,82.2,29.7,8.9,2736.0,cluster_0,Medium,Male,Low
20.0,94.1,14.0,4.7,2737.0,cluster_2,Low,Male,Medium
21.0,76.7,29.2,5.1,2738.0,cluster_0,Medium,Female,Low
20.0,96.7,18.9,7.9,2739.0,cluster_2,Low,Male,Medium
19.0,62.2,26.5,6.6,2740.0,cluster_1,High,Male,Low
20.0,78.9,25.3,4.3,2741.0,cluster_0,Medium,Male,High
22.0,89.6,14.3,7.2,2742.0,cluster_2,Low,Male,Low
18.0,98.9,12.8,8.8,2743.0,cluster_2,Low,Male,Low
24.0,62.9,12.9,7.5,2744.0,cluster_1,High,Male,Medium
23.0,70.4,9.6,6.3,2745.0,cluster_0,Medium,Female,Medium
19.0,63.6,16.3,7.9,2746.0,cluster_1,High,Female,High
18.0,88.2,15.2,8.7,2747.0,cluster_2,Low,Female,Medium
20.0,94.0,15.3,5.5,2748.0,cluster_2,Low,Male,High
19.0,82.7,12.9,6.6,2749.0,cluster_0,Medium,Male,Medium
21.0,50.6,14.1,8.2,2750.0,cluster_1,High,Male,High
19.0,94.0,6.4,6.0,2751.0,cluster_2,Low,Male,Medium
20.0,81.4,16.3,7.4,2752.0,cluster_0,Medium,Female,Low
19.0,88.8,13.8,5.6,2753.0,cluster_2,Low,Female,High
18.0,91.3,21.7,7.8,2754.0,cluster_2,Low,Male,Low
19.0,65.1,28.0,7.7,2755.0,cluster_1,High,Female,High
20.0,76.6,20.5,4.4,2756.0,cluster_0,Medium,Male,Medium
21.0,73.8,20.8,7.8,2757.0,cluster_0,Medium,Female,Low
18.0,73.5,18.6,6.1,2758.0,cluster_0,Medium,Female,Low
22.0,65.5,18.8,5.7,2759.0,cluster_1,High,Female,Low
22.0,96.7,5.4,8.1,2760.0,cluster_2,Low,Male,Medium
20.0,82.5,9.7,4.1,2761.0,cluster_0,Medium,Male,High
24.0,50.9,25.5,4.7,2762.0,cluster_1,High,Female,Low
20.0,84.0,28.2,4.8,2763.0,cluster_2,Low,Female,High
22.0,53.6,23.8,4.2,2764.0,cluster_1,High,Female,Low
19.0,66.8,26.5,6.8,2765.0,cluster_0,Medium,Male,Low
24.0,51.4,14.9,6.9,2766.0,cluster_1,High,Female,High
23.0,56.9,14.8,4.2,2767.0,cluster_1,High,Female,Low
18.0,55.9,9.2,8.7,2768.0,cluster_1,High,Female,Low
18.0,85.2,16.1,7.5,2769.0,cluster_2,Low,Female,Low
23.0,54.1,8.4,8.0,2770.0,cluster_1,High,Female,Medium
24.0,85.3,10.5,6.6,2771.0,cluster_2,Low,Female,Medium
19.0,98.2,25.5,7.6,2772.0,cluster_2,Low,Female,High
20.0,70.6,27.1,4.9,2773.0,cluster_0,Medium,Female,High
22.0,80.9,28.8,7.7,2774.0,cluster_0,Medium,Male,Medium
22.0,87.7,16.8,6.8,2775.0,cluster_2,Low,Male,Medium
21.0,74.9,11.7,7.6,2776.0,cluster_0,Medium,Male,Medium
24.0,88.8,14.9,8.8,2777.0,cluster_2,Low,Male,Low
24.0,87.8,16.6,6.1,2778.0,cluster_2,Low,Female,Medium
19.0,53.2,7.2,5.7,2779.0,cluster_1,High,Female,Low
24.0,68.9,9.4,7.8,2780.0,cluster_0,Medium,Female,Medium
23.0,65.8,27.9,4.9,2781.0,cluster_1,High,Male,High
19.0,93.6,9.9,5.1,2782.0,cluster_2,Low,Female,Medium
22.0,66.5,9.9,5.2,2783.0,cluster_1,High,Female,Medium
18.0,65.4,12.2,8.6,2784.0,cluster_1,High,Male,High
22.0,66.7,29.5,6.1,2785.0,cluster_0,Medium,Female,High
20.0,62.6,17.2,6.0,2786.0,cluster_1,High,Female,Low
22.0,99.0,20.0,4.6,2787.0,cluster_2,Low,Male,Medium
20.0,88.1,13.4,8.5,2788.0,cluster_2,Low,Female,Medium
22.0,85.7,9.5,8.2,2789.0,cluster_2,Low,Male,Low
18.0,87.8,15.8,8.7,2790.0,cluster_2,Low,Male,High
21.0,75.0,26.7,6.6,2791.0,cluster_0,Medium,Female,Low
20.0,89.8,22.2,6.0,2792.0,cluster_2,Low,Male,Low
19.0,85.7,22.9,6.4,2793.0,cluster_2,Low,Female,Medium
18.0,94.6,16.7,4.5,2794.0,cluster_2,Low,Male,Medium
24.0,84.8,11.4,7.3,2795.0,cluster_2,Low,Female,High
18.0,56.3,6.8,5.2,2796.0,cluster_1,High,Female,Medium
24.0,92.1,22.1,4.9,2797.0,cluster_2,Low,Male,Medium
19.0,57.2,13.3,8.0,2798.0,cluster_1,High,Female,Low
24.0,56.1,18.6,8.2,2799.0,cluster_1,High,Male,High
22.0,55.9,18.5,7.2,2800.0,cluster_1,High,Female,Low
19.0,58.0,28.0,5.2,2801.0,cluster_1,High,Female,Low
19.0,53.1,14.4,8.7,2802.0,cluster_1,High,Male,Low
18.0,94.0,29.1,6.7,2803.0,cluster_2,Low,Male,Medium
20.0,50.2,8.7,6.2,2804.0,cluster_1,High,Female,Low
20.0,58.9,25.5,4.1,2805.0,cluster_1,High,Female,Low
19.0,86.4,26.2,8.0,2806.0,cluster_2,Low,Female,High
22.0,96.3,16.8,8.1,2807.0,cluster_2,Low,Male,High
24.0,67.4,16.2,4.6,2808.0,cluster_0,Medium,Female,Medium
23.0,85.7,6.4,4.5,2809.0,cluster_2,Low,Female,Low
22.0,62.9,9.6,7.6,2810.0,cluster_1,High,Female,High
21.0,82.6,27.5,4.5,2811.0,cluster_0,Medium,Female,Low
20.0,58.2,21.7,4.8,2812.0,cluster_1,High,Male,Medium
23.0,73.2,28.7,6.7,2813.0,cluster_0,Medium,Female,Low
23.0,82.3,13.0,6.7,2814.0,cluster_0,Medium,Male,Low
21.0,56.5,11.1,6.4,2815.0,cluster_1,High,Male,Low
22.0,62.9,14.1,7.7,2816.0,cluster_1,High,Male,Medium
19.0,89.8,16.5,4.3,2817.0,cluster_2,Low,Female,Low
20.0,92.8,11.1,7.1,2818.0,cluster_2,Low,Female,Low
23.0,50.3,22.0,6.1,2819.0,cluster_1,High,Male,Medium
21.0,57.7,12.3,4.0,2820.0,cluster_1,High,Female,Low
20.0,74.8,8.2,7.8,2821.0,cluster_0,Medium,Male,Low
24.0,62.8,20.0,7.0,2822.0,cluster_1,High,Male,Low
21.0,72.0,15.0,6.1,2823.0,cluster_0,Medium,Male,Low
21.0,91.4,9.7,8.7,2824.0,cluster_2,Low,Male,Low
18.0,73.2,28.9,5.0,2825.0,cluster_0,Medium,Male,Medium
19.0,99.6,25.0,5.4,2826.0,cluster_2,Low,Male,Low
19.0,69.1,16.9,8.8,2827.0,cluster_0,Medium,Female,Low
21.0,86.6,21.5,5.1,2828.0,cluster_2,Low,Female,Medium
23.0,59.7,8.8,4.1,2829.0,cluster_1,High,Male,Low
19.0,61.3,16.1,8.2,2830.0,cluster_1,High,Male,High
20.0,76.1,24.9,8.3,2831.0,cluster_0,Medium,Female,Medium
23.0,80.0,26.8,6.0,2832.0,cluster_0,Medium,Male,Medium
18.0,69.6,14.4,8.8,2833.0,cluster_0,Medium,Male,Low
19.0,88.8,27.2,6.6,2834.0,cluster_2,Low,Male,Medium
21.0,87.3,11.9,6.5,2835.0,cluster_2,Low,Male,Medium
20.0,81.5,6.3,5.0,2836.0,cluster_0,Medium,Female,High
18.0,81.9,17.6,4.9,2837.0,cluster_0,Medium,Female,Medium
20.0,54.9,24.3,5.0,2838.0,cluster_1,High,Male,Low
18.0,78.7,22.4,8.3,2839.0,cluster_0,Medium,Female,Medium
19.0,65.0,23.5,7.3,2840.0,cluster_1,High,Female,Medium
24.0,68.5,5.7,6.4,2841.0,cluster_0,Medium,Male,Low
21.0,54.5,15.8,7.5,2842.0,cluster_1,High,Male,Low
23.0,74.3,27.1,7.9,2843.0,cluster_0,Medium,Female,High
22.0,81.5,12.4,5.1,2844.0,cluster_0,Medium,Male,Medium
24.0,98.5,18.6,5.3,2845.0,cluster_2,Low,Male,Medium
18.0,89.3,12.2,5.2,2846.0,cluster_2,Low,Female,Medium
24.0,57.0,23.6,6.6,2847.0,cluster_1,High,Male,Low
22.0,81.5,6.5,7.4,2848.0,cluster_0,Medium,Female,Medium
24.0,53.3,21.9,7.5,2849.0,cluster_1,High,Male,High
22.0,81.6,29.3,6.6,2850.0,cluster_0,Medium,Female,Low
23.0,97.9,27.0,4.6,2851.0,cluster_2,Low,Male,Medium
18.0,70.8,25.3,5.6,2852.0,cluster_0,Medium,Female,Medium
24.0,67.2,25.9,5.5,2853.0,cluster_0,Medium,Male,Medium
23.0,57.1,15.9,4.4,2854.0,cluster_1,High,Female,Medium
19.0,68.9,24.8,6.5,2855.0,cluster_0,Medium,Male,Medium
20.0,50.7,14.2,6.1,2856.0,cluster_1,High,Female,Medium
21.0,75.5,26.2,4.5,2857.0,cluster_0,Medium,Male,Medium
21.0,92.4,20.4,7.8,2858.0,cluster_2,Low,Female,Medium
19.0,66.1,14.0,4.3,2859.0,cluster_1,High,Female,High
19.0,54.7,23.6,4.7,2860.0,cluster_1,High,Male,High
21.0,56.5,29.1,5.8,2861.0,cluster_1,High,Male,High
19.0,76.4,21.6,5.4,2862.0,cluster_0,Medium,Male,Low
23.0,87.1,10.3,7.4,2863.0,cluster_2,Low,Female,High
24.0,92.1,23.4,6.2,2864.0,cluster_2,Low,Female,Medium
19.0,77.9,24.9,7.9,2865.0,cluster_0,Medium,Female,Low
22.0,98.2,25.2,4.1,2866.0,cluster_2,Low,Female,Low
24.0,80.8,7.3,4.5,2867.0,cluster_0,Medium,Female,High
21.0,75.2,7.1,5.4,2868.0,cluster_0,Medium,Male,Medium
22.0,63.7,7.6,6.7,2869.0,cluster_1,High,Male,High
23.0,81.6,22.2,4.4,2870.0,cluster_0,Medium,Female,Medium
23.0,99.3,20.9,6.9,2871.0,cluster_2,Low,Male,Medium
24.0,52.9,18.9,6.3,2872.0,cluster_1,High,Male,Low
19.0,55.5,10.2,8.3,2873.0,cluster_1,High,Female,Low
18.0,63.5,24.8,6.8,2874.0,cluster_1,High,Female,High
20.0,76.1,9.0,8.5,2875.0,cluster_0,Medium,Female,Medium
21.0,75.4,5.1,5.1,2876.0,cluster_0,Medium,Female,Medium
24.0,95.9,28.1,7.5,2877.0,cluster_2,Low,Male,Medium
20.0,81.4,5.9,6.8,2878.0,cluster_0,Medium,Male,Low
20.0,51.3,8.7,4.5,2879.0,cluster_1,High,Female,Medium
24.0,65.8,6.6,5.9,2880.0,cluster_1,High,Female,Medium
23.0,83.6,17.9,5.8,2881.0,cluster_2,Low,Female,Low
21.0,64.3,6.0,5.8,2882.0,cluster_1,High,Male,Low
22.0,81.6,11.8,6.0,2883.0,cluster_0,Medium,Female,Low
19.0,99.1,13.4,4.7,2884.0,cluster_2,Low,Male,Medium
22.0,89.3,11.1,6.5,2885.0,cluster_2,Low,Female,Low
18.0,93.0,21.3,5.7,2886.0,cluster_2,Low,Male,Medium
19.0,93.7,9.1,8.1,2887.0,cluster_2,Low,Male,Low
18.0,70.4,27.9,5.4,2888.0,cluster_0,Medium,Female,Low
19.0,67.2,28.8,5.5,2889.0,cluster_0,Medium,Male,Low
20.0,85.7,12.3,8.9,2890.0,cluster_2,Low,Female,High
19.0,83.0,18.0,4.7,2891.0,cluster_0,Medium,Male,Medium
20.0,54.9,5.5,5.2,2892.0,cluster_1,High,Female,Low
19.0,99.0,25.8,7.0,2893.0,cluster_2,Low,Male,Medium
24.0,60.6,23.7,8.1,2894.0,cluster_1,High,Female,Medium
22.0,89.5,25.0,8.2,2895.0,cluster_2,Low,Male,Medium
24.0,83.1,20.9,5.9,2896.0,cluster_0,Medium,Female,Medium
21.0,89.1,8.5,9.0,2897.0,cluster_2,Low,Male,Low
20.0,63.2,6.2,4.3,2898.0,cluster_1,High,Male,Low
21.0,65.6,8.1,4.4,2899.0,cluster_1,High,Male,Medium
21.0,81.5,16.6,4.1,2900.0,cluster_0,Medium,Male,High
18.0,94.4,24.9,4.6,2901.0,cluster_2,Low,Female,Low
20.0,54.9,14.1,5.2,2902.0,cluster_1,High,Male,Low
21.0,58.4,17.5,6.8,2903.0,cluster_1,High,Female,Low
18.0,86.7,16.2,5.1,2904.0,cluster_2,Low,Female,Medium
22.0,71.4,7.5,7.7,2905.0,cluster_0,Medium,Female,Medium
19.0,78.7,25.0,6.3,2906.0,cluster_0,Medium,Female,High
23.0,79.6,27.0,8.9,2907.0,cluster_0,Medium,Female,High
21.0,81.8,18.7,4.6,2908.0,cluster_0,Medium,Female,Low
19.0,60.1,25.3,5.2,2909.0,cluster_1,High,Female,High
21.0,50.7,25.3,4.4,2910.0,cluster_1,High,Female,Medium
19.0,95.6,16.2,7.1,2911.0,cluster_2,Low,Male,High
20.0,50.5,11.2,5.1,2912.0,cluster_1,High,Female,High
23.0,97.8,17.8,7.9,2913.0,cluster_2,Low,Male,Low
19.0,55.6,20.1,7.4,2914.0,cluster_1,High,Male,Low
23.0,93.0,20.0,5.2,2915.0,cluster_2,Low,Female,Medium
23.0,84.4,8.1,6.2,2916.0,cluster_2,Low,Female,Low
21.0,99.6,27.2,6.7,2917.0,cluster_2,Low,Female,Medium
19.0,78.7,15.7,8.3,2918.0,cluster_0,Medium,Female,Medium
20.0,51.1,15.9,4.3,2919.0,cluster_1,High,Male,Medium
24.0,82.7,12.4,5.1,2920.0,cluster_0,Medium,Male,Medium
18.0,61.1,11.7,6.2,2921.0,cluster_1,High,Male,Medium
23.0,74.4,9.6,4.7,2922.0,cluster_0,Medium,Male,Medium
20.0,60.8,11.0,7.2,2923.0,cluster_1,High,Male,High
20.0,75.5,13.6,6.9,2924.0,cluster_0,Medium,Male,High
21.0,69.1,24.5,6.6,2925.0,cluster_0,Medium,Male,High
19.0,68.6,12.2,7.9,2926.0,cluster_0,Medium,Male,Low
23.0,54.0,16.2,7.5,2927.0,cluster_1,High,Female,Low
21.0,90.7,27.8,6.2,2928.0,cluster_2,Low,Female,Low
23.0,60.7,24.0,8.4,2929.0,cluster_1,High,Male,High
18.0,79.4,11.6,4.6,2930.0,cluster_0,Medium,Male,Medium
24.0,76.7,25.7,7.9,2931.0,cluster_0,Medium,Female,Low
18.0,78.6,5.1,5.8,2932.0,cluster_0,Medium,Female,Low
22.0,81.5,23.9,5.6,2933.0,cluster_0,Medium,Female,Medium
19.0,79.2,29.1,4.4,2934.0,cluster_0,Medium,Female,Medium
24.0,90.1,27.9,6.9,2935.0,cluster_2,Low,Male,Medium
24.0,78.4,25.5,7.9,2936.0,cluster_0,Medium,Female,Low
18.0,88.4,29.5,8.3,2937.0,cluster_2,Low,Female,Medium
18.0,57.2,13.6,5.4,2938.0,cluster_1,High,Male,Low
22.0,59.5,7.4,9.0,2939.0,cluster_1,High,Male,Low
22.0,50.5,28.1,7.3,2940.0,cluster_1,High,Female,High
18.0,73.4,25.1,5.1,2941.0,cluster_0,Medium,Female,Low
24.0,93.4,9.9,7.8,2942.0,cluster_2,Low,Female,Medium
24.0,77.3,13.5,7.0,2943.0,cluster_0,Medium,Female,High
22.0,68.6,21.7,7.1,2944.0,cluster_0,Medium,Male,Low
23.0,81.7,24.9,6.9,2945.0,cluster_0,Medium,Female,High
20.0,50.1,29.3,7.4,2946.0,cluster_1,High,Male,Medium
21.0,90.6,29.7,8.7,2947.0,cluster_2,Low,Male,Medium
18.0,88.0,18.9,7.9,2948.0,cluster_2,Low,Male,Medium
19.0,69.8,13.6,7.1,2949.0,cluster_0,Medium,Male,Medium
24.0,69.3,14.8,8.0,2950.0,cluster_0,Medium,Male,Low
19.0,66.7,16.1,6.3,2951.0,cluster_0,Medium,Female,Low
24.0,87.3,26.0,6.5,2952.0,cluster_2,Low,Female,Medium
20.0,63.9,10.7,4.8,2953.0,cluster_1,High,Female,High
20.0,80.9,17.4,5.2,2954.0,cluster_0,Medium,Male,High
19.0,69.7,5.6,5.8,2955.0,cluster_0,Medium,Female,High
18.0,80.5,22.4,7.2,2956.0,cluster_0,Medium,Male,High
20.0,64.8,19.1,6.5,2957.0,cluster_1,High,Female,Low
21.0,57.1,8.3,7.7,2958.0,cluster_1,High,Female,Medium
19.0,98.2,8.3,7.7,2959.0,cluster_2,Low,Female,Low
22.0,78.2,27.4,7.5,2960.0,cluster_0,Medium,Female,Medium
18.0,78.6,23.8,8.9,2961.0,cluster_0,Medium,Female,Medium
19.0,65.5,14.7,7.3,2962.0,cluster_1,High,Female,Low
18.0,58.0,13.5,8.9,2963.0,cluster_1,High,Female,Low
24.0,91.0,22.2,6.2,2964.0,cluster_2,Low,Male,Medium
23.0,67.4,8.2,5.8,2965.0,cluster_0,Medium,Male,Low
21.0,76.1,8.5,6.3,2966.0,cluster_0,Medium,Male,Medium
21.0,53.2,13.1,7.2,2967.0,cluster_1,High,Male,High
22.0,77.6,21.5,8.2,2968.0,cluster_0,Medium,Male,Medium
24.0,54.4,18.4,8.3,2969.0,cluster_1,High,Male,Low
24.0,98.5,18.8,5.8,2970.0,cluster_2,Low,Male,Low
24.0,86.9,15.5,7.2,2971.0,cluster_2,Low,Male,Medium
21.0,59.9,27.3,7.6,2972.0,cluster_1,High,Male,Medium
22.0,97.0,16.9,6.5,2973.0,cluster_2,Low,Female,Low
20.0,72.1,29.8,5.7,2974.0,cluster_0,Medium,Male,Medium
20.0,90.3,21.7,8.9,2975.0,cluster_2,Low,Male,Medium
21.0,83.4,25.4,8.4,2976.0,cluster_0,Medium,Female,Low
18.0,61.7,18.5,8.1,2977.0,cluster_1,High,Female,Medium
24.0,80.1,24.4,7.6,2978.0,cluster_0,Medium,Female,High
18.0,67.9,15.3,8.6,2979.0,cluster_0,Medium,Male,Low
20.0,93.5,9.2,5.8,2980.0,cluster_2,Low,Male,High
24.0,72.7,29.5,4.3,2981.0,cluster_0,Medium,Male,Low
18.0,84.7,24.1,8.0,2982.0,cluster_2,Low,Female,Low
24.0,78.1,13.0,5.0,2983.0,cluster_0,Medium,Male,High
20.0,86.3,26.6,5.6,2984.0,cluster_2,Low,Male,Medium
22.0,98.8,27.4,6.9,2985.0,cluster_2,Low,Male,Medium
19.0,67.1,9.4,4.7,2986.0,cluster_0,Medium,Male,Medium
21.0,88.5,6.3,8.9,2987.0,cluster_2,Low,Female,Medium
23.0,93.5,16.9,6.9,2988.0,cluster_2,Low,Male,Low
22.0,88.9,22.9,8.5,2989.0,cluster_2,Low,Male,High
23.0,91.1,14.5,8.5,2990.0,cluster_2,Low,Male,Medium
21.0,97.3,5.2,8.0,2991.0,cluster_2,Low,Male,Medium
21.0,56.5,17.8,7.9,2992.0,cluster_1,High,Male,Medium
21.0,99.7,16.8,5.6,2993.0,cluster_2,Low,Female,Low
20.0,57.7,13.9,6.5,2994.0,cluster_1,High,Female,Medium
19.0,63.6,15.8,7.4,2995.0,cluster_1,High,Female,Medium
18.0,64.0,9.6,4.9,2996.0,cluster_1,High,Male,Low
24.0,93.2,26.9,5.8,2997.0,cluster_2,Low,Female,Low
22.0,88.5,26.4,7.1,2998.0,cluster_2,Low,Female,Low
18.0,68.0,7.8,8.6,2999.0,cluster_0,Medium,Male,Medium
23.0,99.7,12.1,4.7,3000.0,cluster_2,Low,Female,High
24.0,83.6,25.4,4.2,3001.0,cluster_0,Medium,Male,Medium
18.0,91.8,11.6,8.8,3002.0,cluster_2,Low,Female,Medium
19.0,86.7,11.4,4.7,3003.0,cluster_2,Low,Female,Medium
22.0,85.8,27.6,5.0,3004.0,cluster_2,Low,Male,Medium
18.0,79.9,10.3,4.8,3005.0,cluster_0,Medium,Female,Low
22.0,81.0,29.3,4.7,3006.0,cluster_0,Medium,Female,Medium
23.0,80.5,21.4,8.7,3007.0,cluster_0,Medium,Female,Low
21.0,92.4,9.6,6.9,3008.0,cluster_2,Low,Female,Low
18.0,76.3,12.9,7.9,3009.0,cluster_0,Medium,Female,Medium
22.0,50.6,25.9,4.3,3010.0,cluster_1,High,Female,High
19.0,58.0,6.3,6.0,3011.0,cluster_1,High,Female,Low
21.0,51.3,7.1,5.0,3012.0,cluster_1,High,Male,Medium
18.0,57.6,24.8,7.3,3013.0,cluster_1,High,Female,Low
21.0,54.1,7.7,6.2,3014.0,cluster_1,High,Male,Medium
23.0,98.5,29.1,4.4,3015.0,cluster_2,Low,Male,Medium
22.0,99.9,25.4,7.0,3016.0,cluster_2,Low,Female,High
24.0,77.0,8.0,6.6,3017.0,cluster_0,Medium,Male,Low
19.0,59.1,8.0,7.5,3018.0,cluster_1,High,Female,Low
19.0,78.8,25.6,6.9,3019.0,cluster_0,Medium,Male,Low
18.0,52.0,17.1,7.8,3020.0,cluster_1,High,Male,Low
22.0,98.6,26.1,9.0,3021.0,cluster_2,Low,Male,Low
22.0,91.3,14.8,7.2,3022.0,cluster_2,Low,Female,Medium
20.0,93.1,16.6,5.7,3023.0,cluster_2,Low,Female,Low
18.0,51.8,19.1,7.4,3024.0,cluster_1,High,Male,Low
21.0,60.8,27.8,7.3,3025.0,cluster_1,High,Male,Low
20.0,97.5,18.6,6.2,3026.0,cluster_2,Low,Male,Low
19.0,96.2,26.4,4.9,3027.0,cluster_2,Low,Female,High
19.0,65.0,25.8,6.5,3028.0,cluster_1,High,Female,Medium
23.0,75.9,20.5,7.5,3029.0,cluster_0,Medium,Female,Medium
19.0,72.0,17.7,5.5,3030.0,cluster_0,Medium,Female,Low
21.0,58.6,23.8,6.9,3031.0,cluster_1,High,Male,Low
18.0,87.9,25.7,8.5,3032.0,cluster_2,Low,Male,High
23.0,72.4,15.2,5.4,3033.0,cluster_0,Medium,Male,High
24.0,76.1,6.7,9.0,3034.0,cluster_0,Medium,Female,High
20.0,88.2,29.2,5.5,3035.0,cluster_2,Low,Male,Low
21.0,81.3,5.2,5.4,3036.0,cluster_0,Medium,Female,Low
20.0,92.4,29.3,7.0,3037.0,cluster_2,Low,Female,Low
23.0,86.7,15.5,5.6,3038.0,cluster_2,Low,Female,Low
24.0,83.1,7.3,7.7,3039.0,cluster_2,Low,Male,Low
23.0,65.3,9.3,6.9,3040.0,cluster_1,High,Male,Medium
18.0,53.0,26.6,4.0,3041.0,cluster_1,High,Male,High
23.0,67.7,15.3,7.3,3042.0,cluster_0,Medium,Female,Medium
20.0,65.7,20.2,8.5,3043.0,cluster_1,High,Male,Low
22.0,77.3,25.9,5.3,3044.0,cluster_0,Medium,Male,Low
22.0,88.6,29.7,5.1,3045.0,cluster_2,Low,Male,Medium
19.0,84.4,14.4,4.8,3046.0,cluster_2,Low,Male,Medium
21.0,82.8,5.1,5.0,3047.0,cluster_0,Medium,Female,Low
21.0,88.5,17.3,8.7,3048.0,cluster_2,Low,Male,High
24.0,89.2,18.3,8.3,3049.0,cluster_2,Low,Female,Low
22.0,54.2,16.5,4.7,3050.0,cluster_1,High,Female,Low
24.0,99.3,5.9,5.3,3051.0,cluster_2,Low,Female,High
20.0,67.9,13.6,5.4,3052.0,cluster_0,Medium,Male,Low
24.0,99.2,20.2,5.5,3053.0,cluster_2,Low,Male,Medium
24.0,92.3,20.8,4.4,3054.0,cluster_2,Low,Female,Low
21.0,95.2,18.4,4.9,3055.0,cluster_2,Low,Female,Low
22.0,87.3,26.6,8.2,3056.0,cluster_2,Low,Male,Low
23.0,54.4,7.3,7.6,3057.0,cluster_1,High,Male,High
20.0,80.9,8.9,7.8,3058.0,cluster_0,Medium,Female,Low
24.0,66.8,25.3,7.0,3059.0,cluster_0,Medium,Male,High
21.0,83.5,12.6,7.5,3060.0,cluster_2,Low,Female,Medium
23.0,78.4,24.3,4.9,3061.0,cluster_0,Medium,Female,Low
21.0,55.6,13.8,6.8,3062.0,cluster_1,High,Female,Medium
23.0,76.5,28.1,6.9,3063.0,cluster_0,Medium,Female,High
24.0,72.6,12.0,7.1,3064.0,cluster_0,Medium,Male,Medium
18.0,88.8,15.7,7.9,3065.0,cluster_2,Low,Male,Low
23.0,74.1,21.7,7.6,3066.0,cluster_0,Medium,Female,Low
20.0,86.0,15.1,8.6,3067.0,cluster_2,Low,Female,Low
24.0,83.4,28.5,6.7,3068.0,cluster_0,Medium,Female,Low
22.0,99.6,5.4,5.4,3069.0,cluster_2,Low,Female,Medium
21.0,72.4,11.2,5.8,3070.0,cluster_0,Medium,Male,Medium
19.0,89.3,11.5,4.1,3071.0,cluster_2,Low,Male,Medium
23.0,77.6,14.6,4.4,3072.0,cluster_0,Medium,Female,High
18.0,56.0,11.5,5.4,3073.0,cluster_1,High,Male,Medium
18.0,68.5,26.3,8.6,3074.0,cluster_0,Medium,Male,Medium
21.0,78.9,6.0,7.5,3075.0,cluster_0,Medium,Male,Low
22.0,74.7,12.0,4.9,3076.0,cluster_0,Medium,Female,Low
21.0,80.0,5.7,7.0,3077.0,cluster_0,Medium,Male,Low
18.0,80.2,9.4,8.5,3078.0,cluster_0,Medium,Female,High
21.0,82.5,28.5,4.4,3079.0,cluster_0,Medium,Female,High
22.0,78.8,29.9,6.2,3080.0,cluster_0,Medium,Female,Low
21.0,70.3,11.2,5.0,3081.0,cluster_0,Medium,Female,Medium
18.0,77.0,10.6,4.9,3082.0,cluster_0,Medium,Female,Medium
21.0,88.6,21.3,8.6,3083.0,cluster_2,Low,Female,Medium
22.0,70.7,28.4,7.4,3084.0,cluster_0,Medium,Male,Medium
21.0,69.4,24.0,5.8,3085.0,cluster_0,Medium,Female,Medium
20.0,72.6,12.2,5.2,3086.0,cluster_0,Medium,Female,Medium
22.0,91.5,8.0,8.5,3087.0,cluster_2,Low,Male,Low
20.0,95.6,14.8,4.7,3088.0,cluster_2,Low,Male,High
23.0,60.3,17.0,6.1,3089.0,cluster_1,High,Female,Low
22.0,72.8,21.5,4.6,3090.0,cluster_0,Medium,Female,Medium
24.0,84.2,20.4,8.4,3091.0,cluster_2,Low,Male,High
18.0,74.5,26.7,6.4,3092.0,cluster_0,Medium,Female,High
18.0,98.8,9.6,6.8,3093.0,cluster_2,Low,Female,Medium
21.0,75.9,29.9,5.7,3094.0,cluster_0,Medium,Male,Low
19.0,91.5,18.9,8.0,3095.0,cluster_2,Low,Male,Medium
23.0,83.2,8.7,6.6,3096.0,cluster_2,Low,Female,Low
23.0,55.4,25.9,9.0,3097.0,cluster_1,High,Female,Low
18.0,84.8,11.3,4.6,3098.0,cluster_2,Low,Female,High
23.0,82.4,9.7,4.9,3099.0,cluster_0,Medium,Male,Low
20.0,83.9,25.6,8.5,3100.0,cluster_2,Low,Female,Low
